Tempo,Tensao
0,3.85853111474781
3.15544362088405e-30,3.85853111474781
0.000135770569278355,3.25155326826612
0.000585565399782006,2.33972213857444
0.00145612553193782,1.711187835476
0.00326755999570205,1.26431226253089
0.00671883337145208,0.991669490461669
0.0122319312128873,0.860523286096734
0.0204448620892541,0.81618998738533
0.0320987743029091,0.822462924155788
0.0480710165206153,0.849613852289116
0.0693747825199208,0.874396885796619
0.097151630084102,0.884714582111073
0.132907256542515,0.879950773458701
0.180276183285962,0.864502658514455
0.230276183285962,0.84711740462577
0.280276183285962,0.831422503295736
0.330276183285962,0.817789187914538
0.380276183285962,0.80612027032497
0.430276183285962,0.796233720584006
0.480276183285962,0.787929917781319
0.530276183285962,0.781009674565167
0.580276183285962,0.77528297938966
0.630276183285962,0.770574233199573
0.680276183285963,0.766725102588944
0.730276183285963,0.763595600692056
0.780276183285963,0.761063923147729
0.830276183285963,0.75902547871902
0.880276183285963,0.757391452146134
0.930276183285963,0.75608714177248
0.980276183285963,0.755050237525077
1.03027618328596,0.754229146553736
1.08027618328596,0.753581431035253
1.13027618328596,0.753072392050144
1.18027618328596,0.752673813850911
1.23027618328596,0.752362869377708
1.28027618328596,0.752121178883286
1.33027618328596,0.751934010071773
1.38027618328596,0.751789604738598
1.43027618328596,0.751678616746414
1.48027618328596,0.751593646730281
1.53027618328596,0.751528859143724
1.58027618328596,0.751479669097786
1.63027618328596,0.751442487683388
1.68027618328596,0.751414516015672
1.73027618328596,0.751393579340773
1.78027618328596,0.751377994129898
1.83027618328596,0.751366462033975
1.88027618328596,0.751357985581043
1.93027618328596,0.751351801479098
1.98027618328596,0.751347328015814
2.03027618328596,0.751344123751614
2.08027618328596,0.751341855198607
2.13027618328596,0.751340271620837
2.18027618328596,0.751339185464975
2.23027618328596,0.751338457215124
2.28027618328596,0.751337983718524
2.33027618328596,0.75133768922091
2.38027618328596,0.751337518509824
2.43027618328596,0.751337431690495
2.48027618328596,0.751337400225532
2.53027618328596,0.751337403942479
2.58027618328596,0.751337428788303
2.63027618328596,0.751337465147621
2.68027618328596,0.751337506595636
2.73027618328596,0.751337548974105
2.78027618328596,0.751337589711872
2.83027618328596,0.751337627339851
2.88027618328596,0.751337661128167
2.93027618328596,0.751337690833905
2.98027618328596,0.751337716520585
3.03027618328596,0.75133773843623
3.08027618328596,0.75133775692756
3.13027618328596,0.751337772383734
3.18027618328596,0.751337785196641
3.23027618328596,0.751337795741643
3.28027618328596,0.751337804363821
3.33027618328596,0.751337811372955
3.38027618328596,0.751337817040932
3.43027618328596,0.751337821600795
3.48027618328596,0.751337825252358
3.53027618328596,0.751337828163748
3.58027618328596,0.751337830474608
3.63027618328596,0.751337832301681
3.68027618328596,0.7513378337418
3.73027618328596,0.751337834872632
3.78027618328596,0.751337835754837
3.83027618328596,0.751337836441552
3.88027618328596,0.751337836974581
3.93027618328596,0.751337837385091
3.98027618328596,0.751337837701977
4.03027618328596,0.751337837946757
4.08027618328596,0.751337838133556
4.13027618328596,0.751337838275224
4.18027618328596,0.75133783838285
4.23027618328596,0.751337838463656
4.28027618328596,0.751337838524108
4.33027618328596,0.751337838569336
4.38027618328596,0.751337838602913
4.43027618328596,0.751337838627678
4.48027618328596,0.751337838645837
4.53027618328596,0.75133783865905
4.58027618328595,0.751337838668529
4.63027618328595,0.751337838675265
4.68027618328595,0.751337838679983
4.73027618328595,0.751337838683242
4.78027618328595,0.751337838685455
4.83027618328595,0.751337838686906
4.88027618328595,0.751337838687831
4.93027618328595,0.751337838688388
4.98027618328595,0.751337838688688
5.03027618328595,0.75133783868882
5.08027618328595,0.751337838688843
5.13027618328595,0.751337838688798
5.18027618328595,0.751337838688715
5.23027618328595,0.751337838688612
5.28027618328595,0.751337838688504
5.33027618328595,0.751337838688398
5.38027618328595,0.751337838688298
