Tempo,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.002,0.480613652605254,0.476659831495514,0.482693054160749,0.487317337858881,0.483196744573552,0.488310028562399,0.482332958750628,0.487783024707594,0.483322910985103,0.482190848533824
0.004,0.466853710376675,0.460153866697082,0.471665539927538,0.479628229097703,0.472370593410464,0.481165384269059,0.470420618803288,0.48034988615992,0.471475619403824,0.469689879417118
0.006,0.45419054754439,0.445043639275727,0.461729380934972,0.472676401313562,0.462521025827907,0.47469760931395,0.459486115626345,0.473649911736988,0.460483881324062,0.45821792375495
0.008,0.441955457941799,0.430560369362393,0.45214141209092,0.465853484461987,0.452935859670828,0.468368540127576,0.448854524429018,0.467122359147413,0.449779397315223,0.447154476289041
0.01,0.429957908427237,0.416502578653429,0.442722976761157,0.459076468873215,0.443481440269687,0.462098165326654,0.438383361768977,0.460675773446138,0.439213313929272,0.43630287540373
0.012,0.418619710950975,0.40327330281609,0.433819988373022,0.452466005605267,0.434396660992933,0.456008323515291,0.428368848317362,0.454466098003829,0.429106490488544,0.426085358169278
0.014,0.407281513474714,0.39004402697875,0.424941873596302,0.445869839215388,0.425311881716178,0.449958247953757,0.418354334865748,0.448313215904542,0.418999667047815,0.415891341146587
0.016,0.396139390911683,0.377560759773146,0.416185844165981,0.439273672825509,0.416227102439424,0.443908172392223,0.408339821414134,0.442160333805255,0.408892843607087,0.405973331441941
0.018,0.385819663963096,0.365771755216781,0.408088074225198,0.432744766961369,0.407588981453523,0.437858096830689,0.398982714662214,0.436007451705968,0.399414721390265,0.396681949063201
0.02,0.375499937014509,0.353982750660416,0.399990304284415,0.426465875115437,0.399102206487691,0.432145386106465,0.389716960042274,0.430305717752133,0.390001191893315,0.387390566684461
0.022,0.365180210065921,0.342833709787599,0.391892534343632,0.420186983269506,0.390615431521859,0.426470632612447,0.380451205422335,0.424636579052873,0.380587662396364,0.378331107077538
