Tempo,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
0.002,0.00499911439831768,0.00499856464310944,0.00500247884049394,0.00499506226314672,0.00499529581790002,0.00499740755878148,0.00499481784966841,0.00499913394486612,0.00499302349334514,0.0050025069079106
0.004,0.00499834326987499,0.00499663444292226,0.00501108448748529,0.0049819454923158,0.00498329849942697,0.00499091327398085,0.00498157379603477,0.00499768767291978,0.00497456799804595,0.00501128613470095
0.006,0.0050003497503506,0.00499730094139162,0.0050283339666393,0.00496147022595512,0.00496575225106259,0.0049816486924342,0.00496223004040637,0.00499707147082682,0.0049463848441139,0.00502905202429267
0.008,0.00500759589509872,0.00500362521942879,0.00505559049586148,0.00493556228320642,0.00494502294593879,0.00497111352311969,0.00493944433268569,0.00499863787422155,0.00491134875474448,0.00505737986112073
0.01,0.0050192382973529,0.0050163105643284,0.00508922199902032,0.00490689162884806,0.00492343107054133,0.0049601447638508,0.00491577085482607,0.00500211563434714,0.0048733516836825,0.00509250310708395
0.012,0.00504863680863683,0.00504481687537319,0.00514792776218341,0.0048737847563066,0.00490409392509864,0.00495311695897809,0.00489457604107934,0.00501628259981483,0.00483172254188899,0.00515374341504951
0.014,0.00507803531992076,0.00507332318641799,0.00520784351875127,0.00484029707808112,0.00488475677965595,0.00494695723354873,0.00487338122733261,0.00503301203644052,0.00479009340009547,0.00521595166547312
0.016,0.00511505941014366,0.00512231528601572,0.00527482303748369,0.00480680939985564,0.00486541963421325,0.00494079750811938,0.00485218641358588,0.0050497414730662,0.00474846425830196,0.00529200853892618
0.018,0.00518406741189131,0.00519037220232929,0.00537988893278624,0.00477446991489346,0.0048587520388544,0.00493463778269003,0.00484665518218138,0.00506647090969189,0.00471523182341264,0.00539950633821366
0.02,0.00525307541363896,0.00525842911864286,0.00548495482808879,0.00474639837771025,0.00485637740305888,0.00494499111305838,0.0048433005358985,0.00511144895155412,0.00468286206560471,0.00550700413750113
0.022,0.00532208341538661,0.00534992758004605,0.00559002072339135,0.00471832684052705,0.00485400276726337,0.00495720234262375,0.00483994588961562,0.00515846794268845,0.00465049230779679,0.00562848154024747
0.024,0.00543697678002277,0.00547337944314132,0.00574593418309225,0.00469025530334384,0.00486148633987441,0.00496941357218912,0.004855654109365,0.00520548693382278,0.00463557615613065,0.00579435938514313
0.026,0.00556189995447292,0.0055968313062366,0.0059100260294008,0.0046708784594848,0.00489336262939608,0.00498162480175449,0.0048879632809645,0.00525250592495711,0.00463037875429005,0.00596023723003879
0.028,0.00568682312892307,0.00574644092486302,0.00607411787570934,0.00466387126429825,0.00492523891891776,0.00502311971876976,0.004920272452564,0.00533676016683516,0.00462518135244945,0.00613445704751016
0.03,0.00584900709534122,0.00593625683857286,0.00627352140065442,0.00465686406911171,0.00495711520843944,0.00506886165581504,0.00495347643972191,0.00543015925329413,0.00462978232001721,0.00636818042446446
0.032,0.00604057104044059,0.0061260727522827,0.00650648070888212,0.00464985687392516,0.00502364379657433,0.00511460359286032,0.00503936294173282,0.0055235583397531,0.00466964554132524,0.00660190380141876
0.034,0.00623213498553996,0.00633101497029594,0.00673944001710983,0.00466041890019396,0.00510709835989434,0.0051603455299056,0.00512524944374374,0.00561695742621207,0.00470950876263328,0.00683562717837306
0.036,0.0064373131884045,0.00657696291551854,0.00698288870203432,0.00469007205372306,0.00519055292321435,0.00523996160578999,0.00521113594575465,0.00573709752105496,0.00474937198394131,0.00711693127773168
0.038,0.00668516398925589,0.00684996722753196,0.00729341579802035,0.00471972520725216,0.00527400748653437,0.00533483780687705,0.0053172311664322,0.00589264031669904,0.00482704580547066,0.00742333265820047
0.04,0.00695731936714487,0.00714820917638886,0.00760394289400637,0.00474937836078126,0.00541605906047755,0.00542971400796412,0.00547159022053857,0.00604818311234311,0.00492884112766211,0.00775400417528781
0.042,0.0072550075588554,0.00747046164832807,0.0079144699899924,0.00479939055671192,0.00556626444675323,0.00552459020905118,0.00562594927464493,0.00620372590798718,0.00503063644985356,0.00811109300643817
0.044,0.00757740717443037,0.00781559189220064,0.00826010939178366,0.00488137744094336,0.00571646983302891,0.00563679145521738,0.00578030832875129,0.00635926870363125,0.00513243177204501,0.00849278214899957
0.046,0.00792323036780319,0.00818301474022874,0.00864148850232374,0.00496336432517479,0.00587467332111741,0.00579681001123068,0.00596360882030753,0.00658121813682779,0.00530284617919616,0.00889822052602853
0.048,0.0082915649643721,0.00857074624620563,0.0090465556428695,0.00504535120940623,0.0061035731677158,0.00595682856724397,0.00619242784038197,0.00681153137960964,0.00548030625370978,0.00932637622793347
0.05,0.00868115496056191,0.00897846642460486,0.00947445624279969,0.00513508095332645,0.00633247301431419,0.00611684712325727,0.0064270306836708,0.00704184462239148,0.0056577663282234,0.00977627421713269
0.052,0.00909161568100528,0.00940455840186096,0.00992437824916431,0.00528541870391353,0.00656137286091259,0.00627686567927056,0.0066846627936708,0.00727215786517333,0.00584582636556408,0.0102473440885152
0.054,0.00952076920933551,0.00984803239645995,0.0103957378358824,0.00543575645450061,0.00680506813848356,0.00648483909305555,0.00697199376731212,0.00753653820710744,0.00608032982287013,0.0107382112385306
0.056,0.00996930655537406,0.0103097545018018,0.0108865236839512,0.00558609420508769,0.00709570528585453,0.00672326980310434,0.00728159263954329,0.00785144138548484,0.00633998860229985,0.0112475325273849
0.058,0.0104342229496974,0.0107860054127166,0.0113972337767614,0.00573643195567476,0.00740884547216923,0.00696170051315314,0.00761225959787161,0.00816634456386224,0.00662257073027624,0.0117766066861554
0.06,0.0109173225925733,0.0112790185969955,0.011925756214209,0.00593620514244731,0.00774333615361258,0.00720013122320193,0.00796260247893496,0.00848124774223965,0.00692674816209818,0.0123218529324263
0.062,0.0114147536475161,0.0117852756082799,0.012473192013241,0.00616866429319906,0.00809780346520527,0.00743856193325073,0.00833185579981669,0.00879615092061705,0.00725143533532847,0.0128853255480399
0.064,0.0119289910454025,0.0123044696817155,0.0130373330603376,0.00640112344395081,0.0084723528369491,0.00772852997395792,0.00871889726395387,0.00915834845770213,0.00759514796190976,0.0134636065610036
0.066,0.0124566709540955,0.0128374951580556,0.0136168182346029,0.00663358259470256,0.00886366299004887,0.00803830289322108,0.00912257893128473,0.00954674784897841,0.00795707388442842,0.0140572308397217
0.068,0.0129974275737014,0.0133825225307565,0.0142138183546058,0.00687069637663124,0.00927295785894946,0.00836719832566013,0.00954230486853007,0.00995509485289632,0.00833588053079136,0.014666256411224
0.07,0.0135515716790683,0.0139384947395625,0.0148250038951148,0.0071604346403858,0.00969779931158735,0.00871679940814284,0.00997577609222643,0.0103822675499394,0.00873119745536029,0.0152887094918152
0.072,0.0141181964974684,0.0145049559047975,0.015450319224715,0.00746874968987846,0.0101385541636082,0.00908689738488769,0.0104246145140456,0.0108275646488946,0.00914008460424365,0.0159241189802
0.074,0.0146960856037441,0.0150810215914704,0.016089104487348,0.0077996697889181,0.0105930012313765,0.00947642966796731,0.0108856195544683,0.0112897946976303,0.00956476985248414,0.0165718957396193
0.076,0.0152846090175758,0.015666042842485,0.0167409362173131,0.00815062333503038,0.0110620581220981,0.0098842194933375,0.0113581777549468,0.0117684583180378,0.0100012683320723,0.0172315626597759
0.078,0.0158831284185883,0.0162605876912455,0.0174053309721472,0.0085204507719792,0.0115431049541678,0.0103094743645643,0.0118430658564798,0.0122619874718538,0.0104507953398179,0.0179024050787975
0.08,0.016490975055066,0.0168633725860077,0.018081609310527,0.0089081894349303,0.0120361417188499,0.010751387683956,0.0123386744152057,0.012769471182644,0.0109119845801721,0.018583798575653
0.082,0.0171075610484706,0.0174730615656263,0.0187692564321161,0.00931315158125938,0.0125403856799604,0.0112085314167549,0.0128439830426721,0.0132911996324919,0.0113837035842529,0.0192749487259811
0.084,0.0177338366545096,0.0180885820830951,0.0194674740273153,0.00973331811508818,0.0130559554813379,0.0116805558113555,0.0133583346433198,0.0138260521451675,0.0118652633198899,0.0199751097819701
0.086,0.0183676574589344,0.0187113339748587,0.0201756776295477,0.0101686852403541,0.0135812967326279,0.0121659206547901,0.0138810350615488,0.0143721092426481,0.0123561900083395,0.0206834461945478
0.088,0.0190081273551603,0.0193403889496115,0.020893014240589,0.0106177929916541,0.0141158807607968,0.0126637621298518,0.0144117879367135,0.0149295290771061,0.0128558502307086,0.0214020802537084
0.09,0.0196544297402791,0.0199729956215363,0.0216188785762702,0.0110811123099791,0.014659877589314,0.013174908523812,0.0149507113520736,0.0154975393411612,0.0133635133523096,0.022127862474967
0.092,0.0203086655586162,0.0206119740585828,0.0223549702669604,0.0115562170059757,0.0152120502644022,0.0136965934128469,0.0154960510312462,0.0160752072948296,0.0138784985951219,0.0228598034769558
0.094,0.0209683592878499,0.0212546169167565,0.0230990534757821,0.012042135809621,0.0157716432455813,0.014228954573332,0.0160467817137167,0.0166621861028279,0.0143999463976316,0.0235980310435516
0.096,0.0216318401164312,0.0219005503024461,0.0238498611765354,0.0125392312077405,0.0163377468594904,0.0147709521047528,0.0166027529473253,0.0172572425563759,0.0149271123988356,0.0243443901590239
0.098,0.022302231051867,0.0225509591232676,0.0246065836463063,0.013046114701223,0.0169095744315625,0.0153219793508356,0.0171656206620401,0.0178599553692449,0.0154616781942599,0.0250948885338509
0.1,0.0229759665997463,0.0232028857500928,0.0253729154196075,0.013562652477062,0.0174897414333659,0.0158813488768503,0.0177316013310812,0.0184695700231212,0.0160008671833327,0.0258504070795606
0.102,0.0236534124229734,0.0238590302730063,0.0261441228391852,0.0140879095341572,0.0180745284327995,0.0164480837865544,0.0183020233617189,0.0190872496000739,0.0165437436716346,0.0266120892797857
0.104,0.0243354934270177,0.0245158208273688,0.0269195646491132,0.0146211883826299,0.0186629943488523,0.0170221120135599,0.0188766972209837,0.0197103488605481,0.0170921085604659,0.0273762553811442
