Tempo,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
0.002,0.00500166798429022,0.00500112816868681,0.00500404820649307,0.00499524846298514,0.0049990221484393,0.00499912052847297,0.00500502508117623,0.0049945457671625,0.00500154610881882,0.00500011712131123
0.004,0.00500764709284836,0.00500614518382809,0.00501766699540642,0.00498312568472159,0.0049978306924303,0.00499811402925722,0.00502107231953072,0.00498127688141688,0.00500791776310936,0.00500195255478792
0.006,0.00502032330211887,0.00501777103080769,0.0050442357034957,0.00496620765861172,0.00499886287328738,0.00499930360793332,0.00505169088101873,0.00496452980024878,0.00502206167421621,0.00500795995507775
0.008,0.00504056662116142,0.00503823841851967,0.00508547270760899,0.00494758849312553,0.00500463190930415,0.00500501839857526,0.00509739235336545,0.00494884640235139,0.00504638299124125,0.00502018181487124
0.01,0.00506977729888224,0.00506615488678187,0.00513902165439636,0.00492862076000221,0.00501463430288864,0.00501504177696199,0.00515822488090993,0.00493423921648109,0.00507890446398881,0.00503856239362332
0.012,0.0051099816065723,0.00511321756745088,0.00522037582063347,0.00491588929835318,0.00503746216174624,0.00503745804122012,0.00524238708961253,0.00493544583306873,0.005133920678985,0.00507114445315912
0.014,0.00517042528073188,0.00517131903055589,0.00531565536733105,0.00490572920135955,0.00506793020099779,0.00506881001128585,0.00534716778220438,0.00493665244965636,0.00519975000832105,0.00511641275484778
0.016,0.00523086895489146,0.0052294204936609,0.00541093491402863,0.00489556910436593,0.00509839824024934,0.00510016198135158,0.00545194847479622,0.00494641389677852,0.00526557933765711,0.00516168105653645
0.018,0.00529131262905103,0.00531384909000222,0.00555703602172914,0.00490146733028657,0.00515338205248193,0.00514478881271635,0.00559506556644663,0.00498051823345963,0.00536392299813928,0.00520977801046671
0.02,0.00538568233794418,0.00542418444066464,0.00572193648257886,0.00491792611350287,0.00522275429878139,0.00521783847528362,0.00577006970176403,0.00501462257014074,0.00548677968806732,0.00530470911430941
0.022,0.00550126515735715,0.00553451979132705,0.00588683694342859,0.00493438489671917,0.00529212654508085,0.0052908881378509,0.00594507383708143,0.00508886095724809,0.00560963637799535,0.00539964021815211
0.024,0.00561684797677011,0.00564697762209604,0.00606276283339261,0.00496607129203286,0.00537842442074582,0.00536393780041818,0.00612007797239883,0.00517202754233227,0.00574057155247115,0.00549457132199481
0.026,0.00573243079618308,0.00582800950600391,0.00632602506958867,0.00502659402913243,0.00550461887208039,0.00548145173270254,0.00638997351980914,0.00525519412741645,0.0059400288497315,0.00561420779284956
