Tempo,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.01,0.455172282140336,0.433055632283618,0.425585259230278,0.451911309495195,0.452543630067823,0.425217194783973,0.454123566990806,0.432524425318933,0.434334895873008,0.440654089449885
0.02,0.437032284348216,0.442380170207418,0.415821913336215,0.41850240017927,0.428775939443629,0.439723354212123,0.460973910306439,0.431440465190661,0.439207248350339,0.397179507761068
0.03,0.459077116957496,0.463740436275383,0.429063182661636,0.415688496746053,0.449003599664054,0.459427817053623,0.490268318633796,0.449466878379807,0.459523587696153,0.406302887087421
0.04,0.478104739585441,0.481813107475007,0.439728910357138,0.428757382037104,0.465753115268526,0.476011766400698,0.516087750785996,0.464419629141526,0.476618117248989,0.416442350792261
0.05,0.494290332414554,0.497254427340707,0.448508408624609,0.439494921113989,0.479841760211094,0.490103970814724,0.53892893427634,0.477028866585891,0.491170335489618,0.424627886681237
0.06,0.508017019399598,0.510384759877761,0.455751217374604,0.448341761148427,0.49161478499363,0.501940394084608,0.559113134024219,0.487671977886462,0.503478882065512,0.43134570556194
0.07,0.519613991567614,0.521552060531744,0.461729768359298,0.455756173635695,0.501569144069486,0.51195910019333,0.576892087831093,0.496499111340971,0.513813019949951,0.436934736862856
0.08,0.529351601564239,0.530948021047607,0.466664548273334,0.461956233992875,0.509714528178373,0.520255265742409,0.592476473030558,0.503888669311423,0.522529833475236,0.441620772961158
0.09,0.537410486552105,0.538761140600758,0.47078660999728,0.467134126762256,0.516505101660179,0.527173097367566,0.605908624671736,0.510062466454494,0.529787705454117,0.445611252336685
0.1,0.544047629282418,0.545283442274466,0.474253763078676,0.471559170203923,0.522118721158618,0.532936278465967,0.617591856855074,0.515234553339598,0.535784690335761,0.449056405274697
0.11,0.549458743715371,0.550603065486345,0.476946832410235,0.475378087441841,0.526381843445767,0.537428712012287,0.627388405434395,0.519177433532664,0.540826081084997,0.451936247197165
0.12,0.553856377524199,0.554647263348678,0.479180474069871,0.478431106368712,0.529884649073431,0.540951915657622,0.635539453965871,0.522486636844078,0.544573757287949,0.454403990176002
0.13,0.556964918156476,0.557954351473033,0.481141301219715,0.481062356965886,0.532750701620606,0.543916877782859,0.642234561644397,0.52519498435961,0.547597590180716,0.456644729904807
0.14,0.559391774681063,0.560511830707887,0.482498034029863,0.483391399894581,0.534540069813722,0.54582334855326,0.647619193436161,0.527017568721362,0.550041609007758,0.458482050456552
0.15,0.561272630006862,0.562159778939989,0.483770625642509,0.485155012416321,0.536064083749256,0.547346002718954,0.651717399870669,0.528643830039,0.551525261173153,0.460162846599464
0.16,0.562194519699396,0.563514661392598,0.484624150629226,0.486859039930405,0.536866863004153,0.548232060597919,0.654563200157778,0.52950128160983,0.552850520118751,0.461588831249916
0.17,0.56300174925698,0.564019607622315,0.485473360093526,0.488031047873777,0.537469859019314,0.548797040984914,0.656548846202726,0.530331528114042,0.553293229033373,0.462896724049154
0.18,0.562967922671064,0.56437160769658,0.48592523916743,0.48920305581715,0.537526449781782,0.548861810830291,0.657904383223209,0.530510913194912,0.553693130875216,0.46396927850824
0.19,0.562934096085147,0.564227961830626,0.486377118241334,0.490021690003623,0.537583040544249,0.548899841035175,0.658036909585688,0.530690298275781,0.553555764510777,0.465041832967325
0.2,0.562348462856566,0.563806807903576,0.486718218981713,0.49074475817626,0.53714111280909,0.54837177417862,0.657887353870307,0.530580986755274,0.553236001008437,0.465831482592335
