Tempo,Corrente
8.18398622667208,0.641727348645825
8.23398622667208,0.641727348645825
8.28398622667208,0.641727348645825
8.33398622667208,0.641727348645825
8.38398622667208,0.641727348645825
8.43398622667208,0.641727348645825
8.48398622667208,0.641727348645825
8.53398622667208,0.641727348645825
8.58398622667208,0.641727348645825
8.63398622667209,0.641727348645825
8.68398622667209,0.641727348645825
8.73398622667209,0.641727348645825
8.78398622667209,0.641727348645825
8.83398622667209,0.641727348645825
8.88398622667209,0.641727348645825
8.93398622667209,0.641727348645825
8.98398622667209,0.641727348645825
9.03398622667209,0.641727348645825
9.08398622667209,0.641727348645825
9.13398622667209,0.641727348645825
9.18398622667209,0.641727348645825
9.23398622667209,0.641727348645825
9.28398622667209,0.641727348645825
9.3339862266721,0.641727348645825
9.3839862266721,0.641727348645825
9.4339862266721,0.641727348645825
9.4839862266721,0.641727348645825
9.5339862266721,0.641727348645825
9.5839862266721,0.641727348645825
9.6339862266721,0.641727348645825
9.6839862266721,0.641727348645825
9.7339862266721,0.641727348645825
9.7839862266721,0.641727348645825
9.8339862266721,0.641727348645825
9.8839862266721,0.641727348645825
9.9339862266721,0.641727348645825
9.9839862266721,0.641727348645825
10,0.641727348645825
