Tempo,Corrente
0,0.05
3.15544362088405e-30,0.05
0.000135770569278355,0.0594792533709726
0.000585565399782006,0.0833420217849737
0.00145612553193782,0.11583043144228
0.00326755999570205,0.162408837963745
0.00671883337145208,0.222055619545304
0.0122319312128873,0.285837020433839
0.0204448620892541,0.349425657763039
0.0320987743029091,0.408986061195474
0.0480710165206153,0.461605671970912
0.0693747825199208,0.505474990989582
0.097151630084102,0.540104409201176
0.132907256542515,0.566540814094458
0.180276183285962,0.587203095034447
0.230276183285962,0.600540840556209
0.280276183285962,0.60935630884299
0.330276183285962,0.615411991526104
0.380276183285962,0.61963128849617
0.430276183285962,0.622588903052839
0.480276183285962,0.624668278641793
0.530276183285962,0.626132178155257
0.580276183285962,0.627162876614244
0.630276183285962,0.627887747184585
0.680276183285963,0.628396275222645
0.730276183285963,0.628751597919279
0.780276183285963,0.62899841746215
0.830276183285963,0.629168470318156
0.880276183285963,0.629284331310398
0.930276183285963,0.629362077604575
0.980276183285963,0.629413161260917
1.03027618328596,0.629445733486179
1.08027618328596,0.629465583408667
1.13027618328596,0.629476810516137
1.18027618328596,0.629482301527302
1.23027618328596,0.629484075963082
1.28027618328596,0.629483533683926
1.33027618328596,0.629481631789137
1.38027618328596,0.62947901532656
1.43027618328596,0.629476107641014
1.48027618328596,0.629473178213047
1.53027618328596,0.629470389812217
1.58027618328596,0.629467833116098
1.63027618328596,0.629465550370427
1.68027618328596,0.629463552693023
1.73027618328596,0.629461831832511
1.78027618328596,0.629460368314073
1.83027618328596,0.629459136857597
1.88027618328596,0.629458110090262
1.93027618328596,0.629457260743049
1.98027618328596,0.629456563078971
2.03027618328596,0.629455993600389
2.08027618328596,0.629455531407633
2.13027618328596,0.62945515825696
2.18027618328596,0.629454858461194
2.23027618328596,0.629454618702703
2.28027618328596,0.629454427789926
2.33027618328596,0.629454276401386
2.38027618328596,0.629454156831869
2.43027618328596,0.629454062762164
2.48027618328596,0.629453989034761
2.53027618328596,0.629453931467142
2.58027618328596,0.629453886686176
2.63027618328596,0.629453851978992
2.68027618328596,0.629453825182238
2.73027618328596,0.629453804571265
2.78027618328596,0.629453788783202
2.83027618328596,0.629453776734454
2.88027618328596,0.629453767577126
2.93027618328596,0.629453760653053
2.98027618328596,0.629453755440977
3.03027618328596,0.629453751537284
3.08027618328596,0.6294537486271
3.13027618328596,0.629453746470274
3.18027618328596,0.629453744884366
3.23027618328596,0.629453743726431
3.28027618328596,0.62945374288894
3.33027618328596,0.629453742284315
3.38027618328596,0.629453741856472
3.43027618328596,0.629453741559933
3.48027618328596,0.629453741351967
3.53027618328596,0.629453741215025
3.58027618328596,0.629453741125784
3.63027618328596,0.629453741068864
3.68027618328596,0.629453741030532
3.73027618328596,0.62945374101359
3.78027618328596,0.629453741014211
3.83027618328596,0.629453741008721
3.88027618328596,0.629453741016482
3.93027618328596,0.62945374102578
3.98027618328596,0.629453741027017
4.03027618328596,0.629453741032095
4.08027618328596,0.629453741042675
4.13027618328596,0.629453741048687
4.18027618328596,0.62945374105407
4.23027618328596,0.629453741061564
4.28027618328596,0.629453741065342
4.33027618328596,0.629453741069591
4.38027618328596,0.629453741072714
4.43027618328596,0.629453741075723
4.48027618328596,0.62945374107782
4.53027618328596,0.629453741079876
4.58027618328595,0.629453741081501
4.63027618328595,0.62945374108281
4.68027618328595,0.629453741083898
4.73027618328595,0.629453741084717
4.78027618328595,0.629453741085391
4.83027618328595,0.629453741085949
4.88027618328595,0.629453741086357
4.93027618328595,0.629453741086699
4.98027618328595,0.629453741086969
5.03027618328595,0.629453741087176
5.08027618328595,0.62945374108734
5.13027618328595,0.629453741087465
5.18027618328595,0.629453741087565
5.23027618328595,0.629453741087642
5.28027618328595,0.6294537410877
5.33027618328595,0.629453741087745
5.38027618328595,0.629453741087781
5.43027618328595,0.629453741087806
5.48027618328595,0.629453741087828
5.53027618328595,0.629453741087843
5.58027618328595,0.629453741087854
5.63027618328595,0.629453741087863
5.68027618328595,0.629453741087868
5.73027618328595,0.629453741087873
5.78027618328595,0.629453741087877
5.83027618328595,0.629453741087879
5.88027618328595,0.629453741087881
5.93027618328595,0.629453741087882
5.98027618328595,0.629453741087883
6.03027618328595,0.629453741087884
6.08027618328595,0.629453741087884
6.13027618328595,0.629453741087884
6.18027618328595,0.629453741087884
6.23027618328595,0.629453741087885
6.28027618328595,0.629453741087885
6.33027618328595,0.629453741087885
6.38027618328595,0.629453741087885
6.43027618328595,0.629453741087885
6.48027618328595,0.629453741087885
6.53027618328595,0.629453741087885
6.58027618328595,0.629453741087885
6.63027618328595,0.629453741087885
6.68027618328595,0.629453741087885
6.73027618328595,0.629453741087885
6.78027618328595,0.629453741087885
6.83027618328595,0.629453741087885
6.88027618328595,0.629453741087885
6.93027618328595,0.629453741087884
6.98027618328595,0.629453741087884
7.03027618328595,0.629453741087884
7.08027618328595,0.629453741087885
7.13027618328595,0.629453741087884
7.18027618328595,0.629453741087885
7.23027618328595,0.629453741087884
7.28027618328595,0.629453741087884
7.33027618328595,0.629453741087884
7.38027618328594,0.629453741087884
7.43027618328594,0.629453741087884
7.48027618328594,0.629453741087884
7.53027618328594,0.629453741087885
7.58027618328594,0.629453741087884
7.63027618328594,0.629453741087884
7.68027618328594,0.629453741087885
7.73027618328594,0.629453741087884
7.78027618328594,0.629453741087884
7.83027618328594,0.629453741087885
7.88027618328594,0.629453741087884
7.93027618328594,0.629453741087884
7.98027618328594,0.629453741087885
8.03027618328594,0.629453741087884
8.08027618328594,0.629453741087884
8.13027618328594,0.629453741087885
