Tempo,Posicao_mm
3.08398622667209,99.9998699055968
3.13398622667209,99.9998973653754
3.18398622667209,99.9999190436695
3.23398622667209,99.999936154479
3.28398622667209,99.9999496574331
3.33398622667209,99.9999603112041
3.38398622667209,99.999968715357
3.43398622667209,99.9999753438662
3.48398622667209,99.9999805712952
3.53398622667209,99.9999846928405
3.58398622667209,99.9999879419021
3.63398622667209,99.9999905026776
3.68398622667209,99.9999925206666
3.73398622667209,99.9999941106979
3.78398622667209,99.99999536328
3.83398622667209,99.9999963500918
3.88398622667209,99.9999971270297
3.93398622667209,99.9999977387133
3.98398622667209,99.999998220628
4.03398622667209,99.9999986001419
4.08398622667209,99.9999988986578
4.13398622667209,99.9999991336219
4.18398622667209,99.999999318614
4.23398622667209,99.9999994641814
4.28398622667209,99.9999995786512
4.33398622667209,99.9999996687327
4.38398622667209,99.9999997396215
4.43398622667209,99.9999997953683
4.48398622667209,99.9999998391581
4.53398622667209,99.9999998735968
4.58398622667209,99.9999999007214
4.63398622667209,99.9999999220432
4.68398622667209,99.9999999387925
4.73398622667209,99.9999999519424
4.78398622667209,99.9999999622646
4.83398622667209,99.9999999703747
4.88398622667209,99.9999999767388
4.93398622667209,99.9999999817361
4.98398622667209,99.9999999856626
5.03398622667209,99.9999999887462
5.08398622667209,99.9999999911673
5.13398622667209,99.9999999930673
5.18398622667209,99.9999999945587
5.23398622667209,99.9999999957301
5.28398622667209,99.9999999966509
5.33398622667209,99.9999999973739
5.38398622667209,99.9999999979403
5.43398622667209,99.9999999983847
5.48398622667209,99.9999999987335
5.53398622667209,99.999999999007
5.58398622667209,99.9999999992212
5.63398622667209,99.9999999993892
5.68398622667209,99.999999999521
5.73398622667209,99.9999999996244
5.78398622667209,99.9999999997054
5.83398622667208,99.999999999769
5.88398622667208,99.9999999998189
5.93398622667208,99.999999999858
5.98398622667208,99.9999999998887
6.03398622667208,99.9999999999127
6.08398622667208,99.9999999999316
6.13398622667208,99.9999999999464
6.18398622667208,99.999999999958
6.23398622667208,99.9999999999671
6.28398622667208,99.9999999999742
6.33398622667208,99.9999999999798
6.38398622667208,99.9999999999842
6.43398622667208,99.9999999999876
6.48398622667208,99.9999999999903
6.53398622667208,99.9999999999924
6.58398622667208,99.999999999994
6.63398622667208,99.9999999999953
6.68398622667208,99.9999999999963
6.73398622667208,99.9999999999971
6.78398622667208,99.9999999999978
6.83398622667208,99.9999999999982
6.88398622667208,99.9999999999986
6.93398622667208,99.9999999999989
6.98398622667208,99.9999999999991
7.03398622667208,99.9999999999993
7.08398622667208,99.9999999999995
7.13398622667208,99.9999999999996
7.18398622667208,99.9999999999997
7.23398622667208,99.9999999999997
7.28398622667208,99.9999999999998
7.33398622667208,99.9999999999998
7.38398622667208,99.9999999999999
7.43398622667208,99.9999999999999
7.48398622667208,99.9999999999999
7.53398622667208,99.9999999999999
7.58398622667208,99.9999999999999
7.63398622667208,100
7.68398622667208,100
7.73398622667208,100
7.78398622667208,100
7.83398622667208,100
7.88398622667208,100
7.93398622667208,100
7.98398622667208,100
8.03398622667208,100
8.08398622667208,100
8.13398622667208,100
8.18398622667208,100
8.23398622667208,100
8.28398622667208,100
8.33398622667208,100
8.38398622667208,100
8.43398622667208,100
8.48398622667208,100
8.53398622667208,100
8.58398622667208,100
8.63398622667209,100
8.68398622667209,100
8.73398622667209,100
8.78398622667209,100
8.83398622667209,100
8.88398622667209,100
8.93398622667209,100
8.98398622667209,100
9.03398622667209,100
9.08398622667209,100
9.13398622667209,100
9.18398622667209,100
9.23398622667209,100
9.28398622667209,100
9.3339862266721,100
9.3839862266721,100
9.4339862266721,100
9.4839862266721,100
9.5339862266721,100
9.5839862266721,100
9.6339862266721,100
9.6839862266721,100
9.7339862266721,100
9.7839862266721,100
9.8339862266721,100
9.8839862266721,100
9.9339862266721,100
9.9839862266721,100
10,100
